name,description,WKT
"пер. Оштеновский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Оштеновский</font></h2></th></tr><tr><th>Категория сложности</th><td>нк</td></tr><tr><th>Высота</th><td>2117</td></tr><tr><th>Характер склонов</th><td>тр</td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>44&deg;&nbsp;&nbsp;&nbsp;0'&nbsp;56.34'' N<br />39&deg;&nbsp;57'&nbsp;30.19'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15437</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15437'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (39.958386111111 44.01565 0)"
"пер. Партизанский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Партизанский</font></h2></th></tr><tr><th>Другие названия</th><td>Майский</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2843</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>верховья рек Соленая (р. Бол. Лаба) и Шантацара
(р. Бол. Лаба)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;42'&nbsp;58.86'' N<br />40&deg;&nbsp;55'&nbsp;17.46'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>15399</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15399'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.921516666667 43.71635 0)"
"пер. Пастуший","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пастуший</font></h2></th></tr><tr><th>Другие названия</th><td>Цоцолтинский</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2700</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Цоцолтадон - р. Урусти</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;36'&nbsp;39.06'' N<br />44&deg;&nbsp;17'&nbsp;45.07'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4075</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4075'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.29585388 42.6108494161 0)"
"пер. Пролаз-79","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пролаз-79</font></h2></th></tr><tr><th>Другие названия</th><td>Перелаз-79</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3149</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>ЛП р.Мырды (р.Узункол) - ЛП р.Мырды (р.Узункол)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;18.47'' N<br />42&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;14.38'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14685</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14685'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.103994444444 43.255130555556 0)"
"пер. Псеашха","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Псеашха</font></h2></th></tr><tr><th>Другие названия</th><td>Псеашхо</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2014</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р.Пслух (р.Мзымта) - р.Уруштен</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;43'&nbsp;49.72'' N<br />40&deg;&nbsp;23'&nbsp;17.77'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>3313</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3313'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.3882695683 43.7304785519 0)"
"пер. Пси","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пси</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2807</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;38'&nbsp;52.19'' N<br />44&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;48.57'' E</td></tr><tr><th>Номер</th><td>8673</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8673'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.0801584647 42.64783181669999 0)"
"пер. Пхитури","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пхитури</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2653</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р.Сакерпо (р.Бакурхеви, р.Черная Арагви) - р.Сарчевицкали (р.Бучукурта, р.Хевсурская Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;28'&nbsp;33.62'' N<br />44&deg;&nbsp;50'&nbsp;21.73'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>2411</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2411'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.83937 42.476006666667 0)"
"пер. Пхия","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Пхия</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2176</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р.Речепста (р.Архыз) - р.Пхия (р.Бол.Лаба)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;34'&nbsp;43'' N<br />41&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;29'' E</td></tr><tr><th>Описаний</th><td>32, в т.ч. 31 техническое, 14 с фото</td></tr><tr><th>Номер</th><td>3400</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3400'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.074722222222 43.578611111111 0)"
"пер. Речепста-Пхия","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Речепста-Пхия</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2796</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;36'&nbsp;42.34'' N<br />41&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;50.12'' E</td></tr><tr><th>Описаний</th><td>13, в т.ч. 10 технических, 10 с фото</td></tr><tr><th>Номер</th><td>10274</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10274'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.047255555556 43.611761111111 0)"
"пер. Рододендронов","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Рододендронов</font></h2></th></tr><tr><th>Категория сложности</th><td>нк</td></tr><tr><th>Высота</th><td>2800</td></tr><tr><th>Характер склонов</th><td>тр</td></tr><tr><th>Соединяет</th><td>ледники Лардаад и Зарешо Халде</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;59'&nbsp;&nbsp;&nbsp;4.5'' N<br />42&deg;&nbsp;59'&nbsp;51.96'' E</td></tr><tr><th>Номер</th><td>14686</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14686'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.997766666667 42.984583333333 0)"
"пер. Россыпной бугор","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Россыпной бугор</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2200</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Кяфар - р. Кяфар-Агур</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;40'&nbsp;&nbsp;&nbsp;1.7'' N<br />41&deg;&nbsp;16'&nbsp;50.89'' E</td></tr><tr><th>Описаний</th><td>15, в т.ч. 14 технических, 9 с фото</td></tr><tr><th>Номер</th><td>11014</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/11014'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.28080277777801 43.667138888889 0)"
"пер. Саварофцаг","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Саварофцаг</font></h2></th></tr><tr><th>Другие названия</th><td>Кионский, Саварафцаг</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2506</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р.Комидон (р.Айгамугодон) - р.Садон (р.Ардон)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;53'&nbsp;32.84'' N<br />43&deg;&nbsp;55'&nbsp;10.35'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3924</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3924'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.919541666667 42.892455555556 0)"
"пер. Садзелисгеле","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Садзелисгеле</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3056</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р.Джута (р.Сносцкали, р.Терек) - р.Рошка (р.Кмости, р.Хевсурская Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;34'&nbsp;56.05'' N<br />44&deg;&nbsp;50'&nbsp;30.68'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>2415</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2415'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.841856666667 42.582236666667 0)"
"пер. Салаватский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Салаватский</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2852</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Карвансарачай - р.Шинчай</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;24'&nbsp;&nbsp;&nbsp;0.07'' N<br />47&deg;&nbsp;13'&nbsp;18.37'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>2804</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2804'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (47.22177000000001 41.40002 0)"
"пер. Санибанский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Санибанский</font></h2></th></tr><tr><th>Категория сложности</th><td>нк</td></tr><tr><th>Высота</th><td>1910</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;49'&nbsp;59.05'' N<br />44&deg;&nbsp;33'&nbsp;59.18'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>14707</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14707'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.56644 42.83307 0)"
"пер. Санчара","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Санчара</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2642</td></tr><tr><th>Характер склонов</th><td>сн весной</td></tr><tr><th>Соединяет</th><td>р.Санчара (р.Бол.Лаба) - р.Ахей (р.Бавю)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;36.54'' N<br />40&deg;&nbsp;55'&nbsp;52.26'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>3360</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3360'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.931183333333 43.426816666667 0)"
"пер. САО","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. САО</font></h2></th></tr><tr><th>Другие названия</th><td>Специальной Астрофизической Обсерватории</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2210</td></tr><tr><th>Характер склонов</th><td>дорога</td></tr><tr><th>Соединяет</th><td>р.Зеленчук Бол. - ЛП р.Маруха</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;37'&nbsp;41.92'' N<br />41&deg;&nbsp;27'&nbsp;&nbsp;&nbsp;4.25'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 3 с фото</td></tr><tr><th>Номер</th><td>13402</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13402'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.451181111111 43.628311111111 0)"
