name,visibility,description,WKT
"пер. Рынджи","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Рынджи</font></h2></th></tr><tr><th>Другие названия</th><td>МИФИ Восточный</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td>сн(лд)-ос</td></tr><tr><th>Соединяет</th><td>р.Рынджи (р.Даут) - р.Кичи-Маруджу. Западнее п. МИФИ</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;19.98'' N<br />41&deg;&nbsp;52'&nbsp;&nbsp;&nbsp;5.34'' E</td></tr><tr><th>Описаний</th><td>9, в т.ч. 8 технических, 6 с фото</td></tr><tr><th>Номер</th><td>5404</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/5404'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.86815 43.30555 0)"
"пер. Северный Ялак","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Северный Ялак</font></h2></th></tr><tr><th>Другие названия</th><td>N2</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3260</td></tr><tr><th>Характер склонов</th><td>сн</td></tr><tr><th>Соединяет</th><td>дол.Джимбар (Демирказык Сев.) - р.Нарпуз (пр.исток р.Ялак)</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;49'&nbsp;59.4'' N<br />35&deg;&nbsp;10'&nbsp;&nbsp;&nbsp;3.3'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 7 технических, 7 с фото</td></tr><tr><th>Номер</th><td>6488</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6488'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.167583 37.833167 0)"
"пер. Седло Нахара","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Седло Нахара</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>ущ. П. притока р. Махарсу с ущ. Л. притока р. Гондарай</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;&nbsp;&nbsp;6.7'' N<br />41&deg;&nbsp;57'&nbsp;49.01'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>14590</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14590'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.963615 43.251861666667 0)"
"пер. Седловина Эльбруса","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Седловина Эльбруса</font></h2></th></tr><tr><th>Другие названия</th><td>Седло Эльбруса</td></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>5416</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>р.Малка - р.Азау</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;21'&nbsp;&nbsp;&nbsp;8'' N<br />42&deg;&nbsp;26'&nbsp;51.42'' E</td></tr><tr><th>Описаний</th><td>28, в т.ч. 28 технических, 20 с фото</td></tr><tr><th>Номер</th><td>46</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/46'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.44761649469999 43.3522220433 0)"
"пер. Семеновского","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Семеновского</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3850</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Тютю (р.Тютюсу) - лед.Джайлык (р.Башильаузсу)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;15.95'' N<br />42&deg;&nbsp;54'&nbsp;31.44'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>21</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/21'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.9087342785 43.2544311839 0)"
"пер. Семи","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Семи</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3850</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Китлод - лед.Цаннер, р.Цаннер</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;40.55'' N<br />42&deg;&nbsp;58'&nbsp;44.47'' E</td></tr><tr><th>Описаний</th><td>21, в т.ч. 21 техническое, 7 с фото</td></tr><tr><th>Номер</th><td>538</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/538'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.979019444444 43.11126388888901 0)"
"пер. Синдаурис","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Синдаурис</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3486</td></tr><tr><th>Характер склонов</th><td>сн-ск-ос</td></tr><tr><th>Соединяет</th><td>лев.исток р.Бурсачили (р.Черная Арагви) - р.Вуделаури (р.Рошка, р.Кмости, р.Хевсурская Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;32'&nbsp;&nbsp;&nbsp;0.69'' N<br />44&deg;&nbsp;49'&nbsp;28.42'' E</td></tr><tr><th>Номер</th><td>2404</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2404'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.824561666667 42.533525 0)"
"пер. Синеречинский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Синеречинский</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>2750</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;46'&nbsp;13.99'' N<br />40&deg;&nbsp;22'&nbsp;&nbsp;&nbsp;3.67'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>7342</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7342'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.367686388889 43.770551944444 0)"
"пер. Скаазский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Скаазский</font></h2></th></tr><tr><th>Другие названия</th><td>Сказский</td></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3804</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Скаазский, р.Скааздон (р.Ардон) - ледн.Зарамаг, р.Зарамаг (р.Адайкомдон, р.Ардон)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;39.3'' N<br />43&deg;&nbsp;52'&nbsp;58.7'' E</td></tr><tr><th>Описаний</th><td>15, в т.ч. 14 технических, 11 с фото</td></tr><tr><th>Номер</th><td>3925</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3925'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.8829722222 42.74425 0)"
"пер. Скальник","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Скальник</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3423</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;24.97'' N<br />42&deg;&nbsp;31'&nbsp;&nbsp;&nbsp;8.56'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>7560</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7560'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.5190450773 43.3069350202 0)"
"пер. Скаром","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Скаром</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>2900</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;46'&nbsp;&nbsp;&nbsp;5.9'' N<br />44&deg;&nbsp;22'&nbsp;59.34'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>8663</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8663'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.3831488503 42.7683059053 0)"
"пер. Снежинка","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Снежинка</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3598</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>в связке с пер. Воологата - 2Б</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;47'&nbsp;48.48'' N<br />43&deg;&nbsp;49'&nbsp;18.95'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 5 технических, 5 с фото</td></tr><tr><th>Номер</th><td>14610</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14610'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.82193 42.7968 0)"
"пер. Снежный Купол","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Снежный Купол</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;56.59'' N<br />42&deg;&nbsp;57'&nbsp;55.08'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 2 с фото</td></tr><tr><th>Номер</th><td>336</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/336'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.9653 43.16572 0)"
"пер. Софруджу","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Софруджу</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3494</td></tr><tr><th>Характер склонов</th><td>лд-сн</td></tr><tr><th>Соединяет</th><td>ледн.Софруджу, р.Аманауз - р.Чхалта</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;14'&nbsp;30.69'' N<br />41&deg;&nbsp;34'&nbsp;59.55'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 7 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3485</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3485'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.583208333333 43.241858333333 0)"
"пер. Союзмультфильм","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Союзмультфильм</font></h2></th></tr><tr><th>Другие названия</th><td>Чат Эльбрусский Северный</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3782</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;20'&nbsp;&nbsp;&nbsp;9.03'' N<br />42&deg;&nbsp;31'&nbsp;54.86'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 4 с фото</td></tr><tr><th>Номер</th><td>7532</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7532'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.531904722222 43.335841666667 0)"
"пер. Спартак","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Спартак</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>4100</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Крумкол (ледн.Дыхсу (Дых-Котю-Бугой)), р.Дыхсу (р.Черек Балкарский) - ледн.Башха-ауз (ледн.Дыхсу (Дых-Котю-Бугой)), р.Дыхсу (р.Черек Балкарский)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;48.12'' N<br />43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;&nbsp;&nbsp;2.1'' E</td></tr><tr><th>Описаний</th><td>18, в т.ч. 18 технических, 14 с фото</td></tr><tr><th>Номер</th><td>358</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/358'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.150583 43.030033 0)"
