name,description,WKT
"пер. Луор","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Луор</font></h2></th></tr><tr><th>Другие названия</th><td>Луор Зап.</td></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3128</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Цильдра (р.Аршира, р.Ингури) - р.Чолшура(р.Цхенисцкали)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;53'&nbsp;45.27'' N<br />42&deg;&nbsp;44'&nbsp;&nbsp;&nbsp;0.66'' E</td></tr><tr><th>Номер</th><td>3764</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3764'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.733516 42.895909 0)"
"пер. Лья-Цми Ю.","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Лья-Цми Ю.</font></h2></th></tr><tr><th>Другие названия</th><td>Табагау, Нар</td></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3158</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;52.06'' N<br />44&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;24.51'' E</td></tr><tr><th>Описаний</th><td>4 технических,  с фото</td></tr><tr><th>Номер</th><td>8690</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8690'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.0734742614 42.7144623353 0)"
"пер. Майских Туманов","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Майских Туманов</font></h2></th></tr><tr><th>Категория сложности</th><td>1А зимой</td></tr><tr><th>Высота</th><td>3244</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Чайнашки - прав. приток р. Черек Хуламский</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;10'&nbsp;20.08'' N<br />43&deg;&nbsp;21'&nbsp;&nbsp;&nbsp;8.99'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>9084</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9084'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.3524972222 43.1722444444 0)"
"пер. Мал Северный","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мал Северный</font></h2></th></tr><tr><th>Другие названия</th><td>Mal</td></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3277</td></tr><tr><th>Характер склонов</th><td>осыпной</td></tr><tr><th>Соединяет</th><td>оз. Мал – ущ. Курбан Дюзи</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;42'&nbsp;25.83'' N<br />40&deg;&nbsp;55'&nbsp;48.73'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>13521</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13521'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.930203 40.707175 0)"
"пер. Малый","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Малый</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3156</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;40'&nbsp;59.75'' N<br />44&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;14.7'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>8679</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/8679'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.1207499908 42.6832651014 0)"
"пер. Мамхурц","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мамхурц</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2525</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Дамхурц - р.Мамхурц</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;32'&nbsp;20.95'' N<br />40&deg;&nbsp;48'&nbsp;16.85'' E</td></tr><tr><th>Номер</th><td>14785</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14785'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.804680555556 43.539152777778 0)"
"пер. Мамхурц Верхний","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мамхурц Верхний</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2642</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Мамхурц (р.Бол.Лаба) - р.Дамхурц (р.Бол.Лаба)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;31'&nbsp;30.17'' N<br />40&deg;&nbsp;48'&nbsp;44.93'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>10278</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10278'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.812480555556 43.525047222222 0)"
"пер. Мамхурц-Макера","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мамхурц-Макера</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2403</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р. Мамхурц - р. Макера (все басс. р. Б. Лаба)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;31'&nbsp;55.52'' N<br />40&deg;&nbsp;50'&nbsp;17.52'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>10996</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/10996'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.8382 43.53209 0)"
"пер. Мангирджи Связной","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мангирджи Связной</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3065</td></tr><tr><th>Характер склонов</th><td>сн</td></tr><tr><th>Соединяет</th><td>дол.Бююк Мангирчи (ЛП Эмли) - дол.Кючюк Мангирчи (ЛП Эмли)</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;43'&nbsp;53.4'' N<br />35&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;25.2'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>13705</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13705'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.107 37.7315 0)"
"пер. Мангирчи","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мангирчи</font></h2></th></tr><tr><th>Другие названия</th><td>N23</td></tr><tr><th>Категория сложности</th><td>1А*</td></tr><tr><th>Высота</th><td>3170</td></tr><tr><th>Характер склонов</th><td>сн</td></tr><tr><th>Соединяет</th><td>дол.Эмли (Мур) - ур.Чильолугу</td></tr><tr><th>Координаты WGS84</th><td>37&deg;&nbsp;43'&nbsp;26.4'' N<br />35&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;19.2'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>13004</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13004'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (35.105333055556 37.724 0)"
"пер. Мао","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Мао</font></h2></th></tr><tr><th>Другие названия</th><td>Майский</td></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р. Черенкол - Сев. исток р. Джалпакол</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;50'' N<br />42&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;44'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 2 технических, 4 с фото</td></tr><tr><th>Номер</th><td>6468</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/6468'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.1122222222 43.2972222222 0)"
"пер. Марух","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Марух</font></h2></th></tr><tr><th>Другие названия</th><td>Марухский</td></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2748</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>ледн.Марух Сев., р.Маруха - р.Марух Южн.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;21'&nbsp;59.62'' N<br />41&deg;&nbsp;23'&nbsp;&nbsp;&nbsp;0.98'' E</td></tr><tr><th>Описаний</th><td>9, в т.ч. 5 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3468</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3468'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.383606666667 43.366561666667 0)"
"пер. Матурский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Матурский</font></h2></th></tr><tr><th>Другие названия</th><td>Чакисгеле</td></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>2920</td></tr><tr><th>Характер склонов</th><td>тр-ос-тропа</td></tr><tr><th>Соединяет</th><td>р.Борилосхеви (р.Матурхеви (р.Чакисхеви), р.Пшавская Арагви) - р.Чанчахисцкали (р.Андаки, р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;29'&nbsp;44.35'' N<br />45&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;10.87'' E</td></tr><tr><th>Номер</th><td>2425</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2425'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.10302 42.495653333333 0)"
"пер. Межа","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Межа</font></h2></th></tr><tr><th>Категория сложности</th><td>1А*</td></tr><tr><th>Высота</th><td>2790</td></tr><tr><th>Характер склонов</th><td>тр-ск-ос</td></tr><tr><th>Соединяет</th><td>два правых притока Псыша</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;26'&nbsp;15'' N<br />41&deg;&nbsp;12'&nbsp;51.12'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 2 с фото</td></tr><tr><th>Номер</th><td>14433</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14433'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.2142 43.4375 0)"
"пер. Межозерный","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Межозерный</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3000</td></tr><tr><th>Характер склонов</th><td>тр-ск</td></tr><tr><th>Соединяет</th><td>восток-запад, расположен в Муруджинском отроге Кышхаджерского хребта севернее п. 3202 м. Соединяет Черное и Голубое Муруджинские озера, расположенные в соседних висячих цирках ор. левого борта долины Уллу-Муруджу.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;28.2'' N<br />41&deg;&nbsp;45'&nbsp;55.4'' E</td></tr><tr><th>Описаний</th><td>4 технических,  с фото</td></tr><tr><th>Номер</th><td>14594</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14594'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.765388888889 43.3245 0)"
"пер. Межпупырный","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Межпупырный</font></h2></th></tr><tr><th>Категория сложности</th><td>1А</td></tr><tr><th>Высота</th><td>3100</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>восток-запад, в северном отроге Муруджинского отрога Кышхаджерского хребта, соединяет цирки озер Голубого Муруджинского и Павлиний глаз на ор. левом борте долины Уллу-Муруджу</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;18'&nbsp;58.62'' N<br />41&deg;&nbsp;47'&nbsp;&nbsp;&nbsp;3.72'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>14593</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14593'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.784366666667 43.316283333333 0)"
